pc_timestamp_iso,ms,ax,ay,az,gx,gy,gz,mx,my,mz,press,baro_t,prox,cr,cg,cb,light,gesture,mic,p2p
2026-05-28T00:01:41.794,2394802,-0.89,-0.39,0.26,7.6,6.2,2.6,-34.5,48.2,17.0,101.107,36.61,0,0,0,0,0,NONE,62,387
2026-05-28T00:01:41.841,2394841,-0.88,-0.41,0.26,7.9,7.5,2.2,-34.8,48.0,17.0,101.106,36.63,0,1,1,1,3,NONE,107,654
2026-05-28T00:01:41.889,2394892,-0.87,-0.42,0.25,5.1,6.8,1.5,-34.4,48.0,17.6,101.109,36.64,0,1,1,1,3,NONE,132,976
2026-05-28T00:01:41.941,2394944,-0.86,-0.41,0.28,5.7,5.0,0.4,-35.1,48.2,17.0,101.11,36.65,0,1,1,1,3,NONE,87,541
2026-05-28T00:01:41.984,2394992,-0.88,-0.42,0.27,3.1,4.2,1.7,-35.3,48.0,16.0,101.112,36.65,0,1,1,1,3,NONE,78,509
2026-05-28T00:01:42.041,2395040,-0.89,-0.41,0.28,5.5,4.9,0.6,-34.9,48.1,16.6,101.105,36.65,0,1,1,1,3,NONE,86,466
2026-05-28T00:01:42.094,2395092,-0.87,-0.42,0.27,5.9,6.2,0.3,-35.3,47.8,17.4,101.107,36.66,0,1,1,1,3,NONE,89,578
2026-05-28T00:01:42.142,2395144,-0.89,-0.41,0.28,4.5,5.1,-0.1,-35.0,47.7,17.3,101.109,36.66,0,1,1,1,3,NONE,68,448
2026-05-28T00:01:42.189,2395190,-0.87,-0.41,0.29,0.7,4.8,-0.8,-34.9,47.9,16.6,101.104,36.66,0,1,1,1,3,NONE,100,704
2026-05-28T00:01:42.242,2395242,-0.88,-0.39,0.27,1.3,10.1,0.1,-34.9,47.8,16.1,101.108,36.67,0,2,1,1,4,NONE,175,1210
2026-05-28T00:01:42.285,2395290,-0.88,-0.42,0.3,-0.3,10.4,-1.4,-35.2,48.0,17.5,101.107,36.67,0,2,1,1,4,NONE,111,760
2026-05-28T00:01:42.348,2395342,-0.88,-0.4,0.3,-2.3,8.6,-0.5,-35.7,48.1,17.4,101.109,36.68,0,2,1,1,4,NONE,88,642
2026-05-28T00:01:42.395,2395393,-0.88,-0.37,0.28,0.2,9.9,-0.1,-35.8,48.0,18.3,101.109,36.68,0,2,1,1,4,NONE,80,515
2026-05-28T00:01:42.442,2395442,-0.87,-0.42,0.28,2.9,10.1,-1.4,-35.9,48.0,16.5,101.108,36.68,0,2,1,1,4,NONE,97,844
2026-05-28T00:01:42.490,2395490,-0.86,-0.4,0.31,0.7,6.7,0.9,-35.9,48.0,16.3,101.109,36.68,0,2,1,1,4,NONE,105,778
2026-05-28T00:01:42.542,2395542,-0.86,-0.42,0.31,-1.7,2.3,1.6,-36.0,48.0,16.8,101.111,36.69,0,2,1,1,4,NONE,101,718
2026-05-28T00:01:42.585,2395592,-0.86,-0.37,0.33,-2.0,1.6,0.7,-35.6,48.3,16.2,101.111,36.7,0,2,1,1,4,NONE,97,651
2026-05-28T00:01:42.643,2395640,-0.88,-0.39,0.3,0.5,-1.1,-0.9,-36.1,48.4,16.0,101.109,36.69,0,2,1,1,4,NONE,94,688
2026-05-28T00:01:42.696,2395692,-0.88,-0.37,0.32,-0.8,-0.4,-1.2,-35.7,47.8,17.1,101.108,36.68,0,2,1,1,4,NONE,56,310
2026-05-28T00:01:42.743,2395744,-0.87,-0.39,0.3,-3.6,0.4,1.4,-36.4,48.1,16.4,101.11,36.7,0,2,1,1,4,NONE,44,287
2026-05-28T00:01:42.791,2395790,-0.9,-0.33,0.32,0.4,3.9,-0.9,-35.9,48.4,17.3,101.11,36.69,0,2,1,1,4,NONE,41,186
2026-05-28T00:01:42.847,2395842,-0.88,-0.36,0.32,2.0,3.2,1.2,-35.7,48.8,16.5,101.111,36.7,0,2,1,1,4,NONE,82,473
2026-05-28T00:01:42.895,2395890,-0.88,-0.36,0.3,9.1,6.1,4.5,-36.1,49.1,17.0,101.109,36.7,0,2,1,1,4,NONE,358,1313
2026-05-28T00:01:42.947,2395942,-0.89,-0.37,0.3,5.3,2.6,-1.3,-36.3,48.2,15.1,101.107,36.7,0,2,1,1,4,NONE,189,1010
2026-05-28T00:01:42.997,2395993,-0.88,-0.38,0.35,5.4,-0.4,-1.1,-36.5,48.4,16.1,101.107,36.7,0,2,1,1,4,NONE,119,672
2026-05-28T00:01:43.045,2396042,-0.87,-0.39,0.31,4.6,1.8,-1.2,-36.0,47.9,16.5,101.105,36.7,0,2,1,1,4,NONE,56,348
2026-05-28T00:01:43.088,2396090,-0.85,-0.36,0.34,-3.7,-5.5,-0.2,-36.3,48.1,15.6,101.113,36.7,0,2,1,1,4,NONE,61,327
2026-05-28T00:01:43.144,2396142,-0.9,-0.34,0.31,-1.9,-6.0,0.4,-36.5,48.0,15.7,101.106,36.7,0,2,1,1,4,NONE,111,549
2026-05-28T00:01:43.183,2396192,-0.87,-0.34,0.3,0.0,-3.4,0.9,-35.9,47.8,15.9,101.106,36.7,0,2,1,1,4,NONE,108,446
2026-05-28T00:01:43.246,2396240,-0.9,-0.33,0.3,4.1,-0.2,1.7,-35.9,48.7,17.2,101.107,36.7,0,1,1,1,3,NONE,73,337
2026-05-28T00:01:43.296,2396292,-0.92,-0.35,0.28,7.9,4.3,0.4,-35.6,48.3,18.2,101.109,36.7,0,1,1,1,3,NONE,76,437
2026-05-28T00:01:43.346,2396344,-0.93,-0.36,0.28,6.4,4.2,0.9,-35.9,48.3,16.5,101.109,36.7,0,1,1,1,3,NONE,116,622
2026-05-28T00:01:43.395,2396390,-0.89,-0.35,0.29,8.2,5.6,2.0,-35.9,48.7,17.1,101.11,36.7,0,1,1,1,3,NONE,70,358
2026-05-28T00:01:43.445,2396442,-0.88,-0.37,0.29,7.4,4.3,2.9,-35.9,47.6,16.3,101.108,36.71,0,2,1,1,4,NONE,49,286
2026-05-28T00:01:43.491,2396490,-0.89,-0.36,0.28,6.7,0.9,1.0,-35.8,47.6,16.9,101.108,36.7,0,2,1,1,4,NONE,135,655
2026-05-28T00:01:43.545,2396542,-0.9,-0.37,0.27,5.1,-2.2,2.4,-35.9,47.7,15.6,101.109,36.71,0,2,1,1,4,NONE,176,1142
2026-05-28T00:01:43.598,2396594,-0.9,-0.34,0.25,4.6,0.0,3.8,-35.6,47.9,17.5,101.109,36.7,0,2,1,1,4,NONE,109,568
2026-05-28T00:01:43.647,2396642,-0.9,-0.37,0.28,2.8,-0.1,2.7,-35.7,48.2,16.9,101.11,36.71,0,2,1,1,4,NONE,146,762
2026-05-28T00:01:43.684,2396690,-0.91,-0.34,0.26,3.1,4.2,3.5,-35.5,47.8,16.7,101.106,36.71,0,2,1,1,4,NONE,90,490
2026-05-28T00:01:43.745,2396742,-0.9,-0.36,0.27,8.6,5.7,2.4,-35.1,47.8,16.6,101.107,36.71,0,2,1,1,4,NONE,103,493
2026-05-28T00:01:43.784,2396792,-0.9,-0.37,0.26,6.7,4.2,2.7,-36.0,47.6,16.3,101.105,36.7,0,2,1,1,4,NONE,61,367
2026-05-28T00:01:43.846,2396841,-0.9,-0.36,0.27,7.1,3.8,2.9,-35.3,47.3,17.0,101.108,36.71,0,2,1,1,4,NONE,111,648
2026-05-28T00:01:43.896,2396892,-0.91,-0.36,0.25,6.4,5.1,3.5,-35.8,48.0,16.1,101.108,36.71,0,2,1,1,4,NONE,142,1001
2026-05-28T00:01:43.946,2396944,-0.89,-0.37,0.26,6.9,4.1,2.6,-36.2,47.9,16.9,101.109,36.71,0,2,1,1,4,NONE,160,885
2026-05-28T00:01:43.991,2396990,-0.89,-0.37,0.27,6.3,3.1,2.0,-35.6,47.7,17.9,101.11,36.71,0,2,1,1,4,NONE,149,675
2026-05-28T00:01:44.046,2397042,-0.88,-0.38,0.27,5.2,3.0,2.4,-35.5,47.8,16.5,101.114,36.71,0,2,1,1,4,NONE,204,937
2026-05-28T00:01:44.092,2397090,-0.88,-0.39,0.27,0.7,2.1,0.4,-35.6,47.9,17.2,101.109,36.71,0,2,1,1,4,NONE,121,813
2026-05-28T00:01:44.146,2397142,-0.89,-0.37,0.28,-1.7,1.3,-0.7,-35.5,48.4,16.5,101.107,36.7,0,2,1,1,4,NONE,53,321
