pc_timestamp_iso,ms,ax,ay,az,gx,gy,gz,mx,my,mz,press,baro_t,prox,cr,cg,cb,light,gesture,mic,p2p
2026-05-28T00:06:06.022,2659028,-0.55,-0.78,0.2,0.4,-0.4,0.0,-20.2,55.2,19.0,101.108,35.13,0,1,0,0,1,NONE,110,504
2026-05-28T00:06:06.057,2659064,-0.55,-0.79,0.18,0.4,0.0,1.7,-20.3,55.3,20.0,101.105,35.15,0,1,0,0,1,NONE,43,298
2026-05-28T00:06:06.112,2659116,-0.59,-0.81,0.19,5.9,5.2,4.9,-20.8,54.7,19.2,101.112,35.16,0,8,7,8,23,NONE,71,348
2026-05-28T00:06:06.164,2659167,-0.6,-0.8,0.19,8.8,11.8,4.3,-20.1,54.9,17.5,101.109,35.16,0,8,7,8,23,NONE,100,539
2026-05-28T00:06:06.214,2659216,-0.57,-0.83,0.2,7.4,13.7,1.3,-20.8,54.9,17.6,101.113,35.17,0,8,7,8,23,NONE,62,256
2026-05-28T00:06:06.265,2659267,-0.55,-0.83,0.23,-0.9,6.5,1.8,-21.0,55.3,19.0,101.11,35.17,0,8,7,8,23,NONE,32,184
2026-05-28T00:06:06.314,2659317,-0.6,-0.73,0.23,-7.6,5.1,0.4,-21.3,54.7,18.8,101.111,35.18,0,8,7,8,23,NONE,62,355
2026-05-28T00:06:06.362,2659365,-0.6,-0.74,0.18,-0.2,15.3,3.1,-21.1,54.9,18.1,101.106,35.17,0,8,7,8,23,NONE,50,282
2026-05-28T00:06:06.415,2659417,-0.63,-0.77,0.27,6.1,22.9,2.7,-21.1,55.6,18.8,101.11,35.19,0,9,7,8,24,NONE,32,175
2026-05-28T00:06:06.463,2659465,-0.49,-0.97,0.17,-7.4,14.7,-3.2,-21.3,55.4,18.4,101.112,35.19,0,9,7,8,24,NONE,74,173
2026-05-28T00:06:06.514,2659517,-0.55,-0.71,0.23,-1.6,7.0,1.2,-21.6,55.8,18.4,101.109,35.19,0,9,7,8,24,NONE,77,391
2026-05-28T00:06:06.565,2659567,-0.55,-0.82,0.27,12.4,17.2,1.6,-18.8,55.5,17.9,101.111,35.2,0,9,7,8,24,NONE,69,418
2026-05-28T00:06:06.609,2659615,-0.46,-0.74,0.26,15.9,13.9,-1.1,-21.8,54.8,19.1,101.11,35.21,0,9,7,8,24,NONE,60,294
2026-05-28T00:06:06.663,2659667,-0.52,-0.81,0.31,11.4,3.8,-0.3,-21.9,54.6,18.1,101.11,35.21,0,9,7,8,24,NONE,55,317
2026-05-28T00:06:06.715,2659719,-0.51,-0.77,0.28,13.3,17.8,4.9,-22.3,54.9,18.9,101.114,35.21,0,9,7,8,24,NONE,58,350
2026-05-28T00:06:06.761,2659765,-0.43,-0.87,0.28,13.1,27.3,10.6,-22.5,55.0,18.6,101.112,35.22,0,9,7,8,24,NONE,49,263
2026-05-28T00:06:06.815,2659817,-0.41,-0.86,0.25,-0.1,9.5,11.2,-22.7,55.0,20.2,101.107,35.23,0,9,7,8,24,NONE,41,243
2026-05-28T00:06:06.862,2659865,-0.51,-0.87,0.22,-4.9,4.9,12.3,-22.4,55.3,18.1,101.11,35.23,0,9,7,8,24,NONE,69,390
2026-05-28T00:06:06.915,2659917,-0.54,-0.85,0.23,0.5,12.4,12.3,-22.2,55.5,19.1,101.11,35.24,0,9,8,8,25,NONE,58,296
2026-05-28T00:06:06.964,2659969,-0.43,-0.83,0.24,1.6,9.3,3.4,-22.1,55.2,18.7,101.109,35.23,0,9,8,8,25,NONE,57,209
2026-05-28T00:06:07.015,2660017,-0.48,-0.85,0.25,-4.5,5.1,0.4,-22.3,55.4,18.5,101.111,35.23,0,9,7,8,24,NONE,59,306
2026-05-28T00:06:07.065,2660068,-0.47,-0.83,0.29,-3.7,12.1,-0.5,-22.5,56.0,18.5,101.105,35.24,0,9,7,8,24,NONE,64,476
2026-05-28T00:06:07.112,2660115,-0.47,-0.84,0.29,-2.9,11.4,-4.9,-22.3,56.3,17.8,101.11,35.24,0,9,7,8,24,NONE,49,274
2026-05-28T00:06:07.165,2660169,-0.43,-0.84,0.24,2.4,8.9,-9.3,-23.1,56.6,18.0,101.112,35.24,0,9,7,8,24,NONE,35,237
2026-05-28T00:06:07.211,2660215,-0.38,-0.83,0.25,1.2,-0.6,-10.1,-23.7,56.6,19.0,101.111,35.24,0,9,8,8,25,NONE,44,245
2026-05-28T00:06:07.262,2660265,-0.41,-0.82,0.23,-5.2,-12.8,-14.3,-23.2,56.5,17.8,101.111,35.24,0,9,8,8,25,NONE,48,248
2026-05-28T00:06:07.311,2660315,-0.35,-0.84,0.23,-7.4,-21.2,-14.3,-23.6,55.9,17.9,101.108,35.24,0,9,7,8,24,NONE,45,220
2026-05-28T00:06:07.362,2660367,-0.89,-0.72,0.3,-30.8,-64.9,-20.0,-23.0,56.9,17.2,101.112,35.25,0,9,7,8,24,NONE,33,193
2026-05-28T00:06:07.412,2660415,-0.54,-0.66,0.42,3.0,19.5,4.6,-23.3,57.1,17.2,101.109,35.24,0,9,7,8,24,NONE,48,203
2026-05-28T00:06:07.465,2660467,-0.4,-0.81,0.32,-14.2,-26.2,4.0,-23.1,56.4,18.1,101.112,35.25,0,9,7,8,24,NONE,40,206
2026-05-28T00:06:07.514,2660517,-0.78,-0.63,0.34,1.0,-3.3,5.0,-22.7,57.0,17.8,101.109,35.25,0,9,7,8,24,NONE,51,269
2026-05-28T00:06:07.562,2660565,-0.63,-0.81,0.33,8.4,0.0,2.6,-22.5,57.2,17.1,101.107,35.24,0,9,7,8,24,NONE,43,218
2026-05-28T00:06:07.614,2660617,-0.61,-0.73,0.32,4.3,4.4,8.1,-21.7,57.1,18.0,101.109,35.25,0,9,7,8,24,NONE,38,191
2026-05-28T00:06:07.662,2660665,-0.57,-0.74,0.28,11.8,3.8,6.8,-21.6,57.3,17.6,101.114,35.25,0,9,7,8,24,NONE,41,219
2026-05-28T00:06:07.715,2660717,-0.61,-0.7,0.25,13.3,3.1,8.7,-21.2,57.1,18.0,101.111,35.25,0,9,7,8,24,NONE,39,221
2026-05-28T00:06:07.764,2660767,-0.53,-0.69,0.22,13.9,-9.1,10.7,-21.0,56.7,18.9,101.113,35.25,0,9,7,8,24,NONE,44,283
2026-05-28T00:06:07.813,2660815,-0.59,-0.63,0.15,21.1,-20.4,10.2,-20.1,56.2,19.3,101.109,35.26,0,9,7,8,24,NONE,45,356
2026-05-28T00:06:07.865,2660867,-0.63,-0.65,0.16,30.6,-19.3,10.5,-19.3,56.1,19.5,101.108,35.25,0,9,7,8,24,NONE,68,332
2026-05-28T00:06:07.916,2660919,-0.66,-1.15,0.32,11.4,-29.2,-2.9,-18.6,55.3,20.6,101.108,35.26,0,8,7,7,22,NONE,72,186
2026-05-28T00:06:07.962,2660965,-0.71,-0.68,0.24,21.7,-1.4,9.6,-18.3,54.3,20.2,101.112,35.27,0,8,7,7,22,NONE,39,255
2026-05-28T00:06:08.015,2661017,-0.46,-0.88,0.19,29.0,23.7,7.9,-17.7,54.3,21.4,101.102,35.26,0,8,7,7,22,NONE,36,198
2026-05-28T00:06:08.062,2661065,-0.41,-0.84,0.19,18.0,13.5,6.5,-17.9,54.0,21.8,101.111,35.28,0,8,7,7,22,NONE,86,465
2026-05-28T00:06:08.115,2661117,-0.51,-0.88,0.15,7.3,3.7,7.9,-17.6,54.1,21.7,101.108,35.28,0,8,7,7,22,NONE,75,282
2026-05-28T00:06:08.164,2661169,-0.48,-0.88,0.18,0.1,7.8,12.5,-17.2,53.6,21.0,101.109,35.28,0,8,7,7,22,NONE,43,368
2026-05-28T00:06:08.214,2661217,-0.52,-0.86,0.21,-3.2,17.6,10.7,-17.9,53.6,21.0,101.11,35.28,0,8,7,7,22,NONE,44,277
