pc_timestamp_iso,ms,ax,ay,az,gx,gy,gz,mx,my,mz,press,baro_t,prox,cr,cg,cb,light,gesture,mic,p2p,svm,omega,jerk,svm_dev
2026-05-28T00:06:06.022,2659028,-0.55,-0.78,0.2,0.4,-0.4,0.0,-20.2,55.2,19.0,101.108,35.13,0,1,0,0,1,NONE,110,504,0.975141015443,0.565685424949,0,0.0248589845566
2026-05-28T00:06:06.057,2659064,-0.55,-0.79,0.18,0.4,0.0,1.7,-20.3,55.3,20.0,101.105,35.15,0,1,0,0,1,NONE,43,298,0.979285453788,1.74642491966,0.62112999375,0.0207145462124
2026-05-28T00:06:06.112,2659116,-0.59,-0.81,0.19,5.9,5.2,4.9,-20.8,54.7,19.2,101.112,35.16,0,8,7,8,23,NONE,71,348,1.01995097921,9.26606712689,0.881264556722,0.0199509792142
2026-05-28T00:06:06.164,2659167,-0.6,-0.8,0.19,8.8,11.8,4.3,-20.1,54.9,17.5,101.109,35.16,0,8,7,8,23,NONE,100,539,1.01788997441,15.335253503,0.277296776936,0.0178899744078
2026-05-28T00:06:06.214,2659216,-0.57,-0.83,0.2,7.4,13.7,1.3,-20.8,54.9,17.6,101.113,35.17,0,8,7,8,23,NONE,62,256,1.02654761214,15.62498,0.889571212967,0.0265476121447
2026-05-28T00:06:06.265,2659267,-0.55,-0.83,0.23,-0.9,6.5,1.8,-21.0,55.3,19.0,101.11,35.17,0,8,7,8,23,NONE,32,184,1.02190997647,6.80441033448,0.706970838326,0.0219099764656
2026-05-28T00:06:06.314,2659317,-0.6,-0.73,0.23,-7.6,5.1,0.4,-21.3,54.7,18.8,101.111,35.18,0,8,7,8,23,NONE,62,355,0.972522493313,9.16133178091,2.2360679775,0.0274775066869
2026-05-28T00:06:06.362,2659365,-0.6,-0.74,0.18,-0.2,15.3,3.1,-21.1,54.9,18.1,101.106,35.17,0,8,7,8,23,NONE,50,282,0.969535971483,15.6121747364,1.062295732,0.0304640285167
2026-05-28T00:06:06.415,2659417,-0.63,-0.77,0.27,6.1,22.9,2.7,-21.1,55.6,18.8,101.11,35.19,0,9,7,8,24,NONE,32,175,1.03087341609,23.851834311,1.91343737905,0.0308734160895
2026-05-28T00:06:06.463,2659465,-0.49,-0.97,0.17,-7.4,14.7,-3.2,-21.3,55.4,18.4,101.112,35.19,0,9,7,8,24,NONE,74,173,1.09995454452,16.7657388743,5.49621081595,0.0999545445154
2026-05-28T00:06:06.514,2659517,-0.55,-0.71,0.23,-1.6,7.0,1.2,-21.6,55.8,18.4,101.109,35.19,0,9,7,8,24,NONE,77,391,0.927092228422,7.28010988928,5.25953628122,0.0729077715783
2026-05-28T00:06:06.565,2659567,-0.55,-0.82,0.27,12.4,17.2,1.6,-18.8,55.5,17.9,101.111,35.2,0,9,7,8,24,NONE,69,418,1.02362102362,21.264054176,2.34093998214,0.0236210236215
2026-05-28T00:06:06.609,2659615,-0.46,-0.74,0.26,15.9,13.9,-1.1,-21.8,54.8,19.1,101.11,35.21,0,9,7,8,24,NONE,60,294,0.909285433734,21.1478131257,2.5173012445,0.0907145662665
2026-05-28T00:06:06.663,2659667,-0.52,-0.81,0.31,11.4,3.8,-0.3,-21.9,54.6,18.1,101.11,35.21,0,9,7,8,24,NONE,55,317,1.01123686642,12.0203993278,2.01694009263,0.0112368664166
2026-05-28T00:06:06.715,2659719,-0.51,-0.77,0.28,13.3,17.8,4.9,-22.3,54.9,18.9,101.114,35.21,0,9,7,8,24,NONE,58,350,0.965090669316,22.7539007645,0.980580675691,0.0349093306844
2026-05-28T00:06:06.761,2659765,-0.43,-0.87,0.28,13.1,27.3,10.6,-22.5,55.0,18.6,101.112,35.22,0,9,7,8,24,NONE,49,263,1.01004950374,32.0820822267,2.78396705975,0.0100495037373
2026-05-28T00:06:06.815,2659817,-0.41,-0.86,0.25,-0.1,9.5,11.2,-22.7,55.0,20.2,101.107,35.23,0,9,7,8,24,NONE,41,243,0.984987309563,14.6867287032,0.719549497457,0.0150126904371
