pc_timestamp_iso,ms,ax,ay,az,gx,gy,gz,mx,my,mz,press,baro_t,prox,cr,cg,cb,light,gesture,mic,p2p,svm,omega,jerk,svm_dev
2026-05-28T00:03:43.781,2516781,-0.9,-0.44,0.11,2.6,2.1,2.7,-31.8,49.1,19.3,101.11,36.55,0,1,1,1,3,NONE,84,570,1.00781942827,4.29651021179,0,0.00781942827076
2026-05-28T00:03:43.823,2516821,-0.91,-0.43,0.12,0.9,2.0,3.9,-32.4,48.8,20.1,101.113,36.56,0,1,1,1,3,NONE,68,458,1.01360741907,4.47437146424,0.433012701892,0.0136074190731
2026-05-28T00:03:43.872,2516870,-0.9,-0.43,0.11,1.2,0.9,3.0,-32.1,49.5,20.0,101.114,36.57,0,1,1,1,3,NONE,74,493,1.00349389634,3.35410196625,0.288615012729,0.00349389634417
2026-05-28T00:03:43.925,2516924,-0.9,-0.44,0.12,0.0,0.0,3.7,-32.2,49.2,20.3,101.112,36.57,0,1,1,1,3,NONE,59,315,1.00895986045,3.7,0.261891400439,0.00895986045036
2026-05-28T00:03:43.972,2516970,-0.91,-0.45,0.11,0.0,0.3,5.8,-32.4,49.4,21.1,101.112,36.58,0,1,1,1,3,NONE,31,186,1.02112682856,5.80775343829,0.376532784254,0.0211268285576
2026-05-28T00:03:44.022,2517020,-0.9,-0.45,0.1,-4.8,0.0,5.9,-31.8,49.5,20.3,101.111,36.59,0,1,1,1,3,NONE,48,350,1.01118742081,7.60591874792,0.282842712475,0.0111874208078
2026-05-28T00:03:44.072,2517070,-0.91,-0.45,0.12,-7.1,1.2,5.8,-31.8,50.3,20.0,101.114,36.59,0,1,0,1,2,NONE,40,260,1.02225241501,9.24608025057,0.4472135955,0.022252415013
2026-05-28T00:03:44.124,2517122,-0.92,-0.42,0.12,-7.8,5.3,6.8,-31.9,50.6,19.0,101.109,36.59,0,1,0,1,2,NONE,40,237,1.01843016452,11.6262633722,0.608130319263,0.0184301645179
2026-05-28T00:03:44.172,2517170,-0.9,-0.43,0.12,-2.3,10.8,8.1,-31.7,51.2,18.8,101.113,36.6,0,1,0,1,2,NONE,31,189,1.00463923873,13.6945244532,0.465847495312,0.00463923873199
2026-05-28T00:03:44.223,2517222,-0.91,-0.45,0.15,-4.0,13.5,8.2,-31.7,51.1,19.7,101.111,36.6,0,1,0,1,2,NONE,33,186,1.02620660688,16.2938638757,0.719549497457,0.026206606878
2026-05-28T00:03:44.272,2517272,-0.89,-0.44,0.14,-3.1,17.2,10.3,-32.2,51.6,18.4,101.115,36.61,0,1,0,1,2,NONE,30,183,1.00264649802,20.2864486789,0.489897948557,0.0026464980241
2026-05-28T00:03:44.322,2517320,-0.87,-0.46,0.18,-2.6,21.5,10.6,-32.0,51.5,18.4,101.113,36.61,0,1,0,1,2,NONE,49,274,1.0004498988,24.1116154581,1.02062072616,0.000449898795537
2026-05-28T00:03:44.373,2517372,-0.83,-0.47,0.17,3.0,23.0,10.7,-32.1,52.2,17.7,101.113,36.61,0,1,1,1,3,NONE,47,263,0.968865315717,25.5438838081,0.815892439831,0.0311346842827
2026-05-28T00:03:44.425,2517424,-0.83,-0.52,0.17,-3.4,19.6,6.3,-32.7,52.0,16.8,101.109,36.62,0,1,1,1,3,NONE,49,297,0.994082491547,20.8664802974,0.961538461538,0.00591750845315
2026-05-28T00:03:44.472,2517472,-0.94,-0.52,0.18,-8.0,15.1,3.6,-33.1,52.6,17.0,101.109,36.62,0,1,1,1,3,NONE,112,596,1.08921990434,17.463390278,2.30111687858,0.0892199043352
2026-05-28T00:03:44.521,2517520,-0.83,-0.47,0.16,-14.0,4.3,-4.4,-32.9,52.9,16.5,101.114,36.63,0,1,1,1,3,NONE,84,518,0.96716079325,15.2921548514,2.5515518154,0.03283920675
2026-05-28T00:03:44.571,2517572,-0.91,-0.46,0.19,-10.8,1.5,-1.1,-32.8,52.7,17.4,101.113,36.63,0,1,1,1,3,NONE,53,334,1.03720779018,10.9590145542,1.65429332059,0.0372077901751
2026-05-28T00:03:44.621,2517622,-0.86,-0.44,0.21,-4.1,14.3,-0.9,-33.2,53.3,15.8,101.11,36.63,0,1,1,1,3,NONE,83,421,0.988584847143,14.9033553269,1.14891252931,0.0114151528574
2026-05-28T00:03:44.671,2517670,-0.85,-0.42,0.22,2.6,12.4,-8.1,-33.6,53.7,16.9,101.115,36.63,0,1,1,1,3,NONE,81,482,0.973293378175,15.0376194925,0.51031036308,0.0267066218246
2026-05-28T00:03:44.723,2517722,-0.87,-0.45,0.23,14.5,21.3,-11.2,-34.0,53.1,16.4,101.11,36.63,0,1,1,1,3,NONE,73,412,1.00613120417,28.0959071752,0.719549497457,0.00613120416773
2026-05-28T00:03:44.771,2517774,-0.81,-0.51,0.25,15.5,16.5,-10.1,-34.8,52.2,16.2,101.113,36.63,0,1,1,1,3,NONE,87,551,0.989292676613,24.7893122131,1.67649959367,0.0107073233871
2026-05-28T00:03:44.821,2517820,-0.76,-0.52,0.27,4.9,7.4,-10.9,-35.2,52.1,17.0,101.111,36.63,0,1,1,1,3,NONE,70,399,0.959635347411,14.0563153067,1.19070121197,0.0403646525893
2026-05-28T00:03:44.872,2517872,-0.73,-0.54,0.25,-8.8,-6.2,-15.2,-35.7,52.0,17.2,101.113,36.64,0,1,1,1,3,NONE,92,564,0.941806774238,18.6257885739,0.792904928003,0.0581932257623
2026-05-28T00:03:44.921,2517920,-0.83,-0.46,0.57,-46.6,-40.3,-16.7,-35.7,51.8,16.5,101.115,36.63,0,1,1,1,3,NONE,60,404,1.10697786789,63.8321235743,7.18070330817,0.106977867891
2026-05-28T00:03:44.973,2517972,-0.97,-0.16,0.43,7.1,22.2,-0.5,-36.2,52.5,17.1,101.113,36.64,0,1,1,1,3,NONE,42,224,1.0730330843,23.3130864537,6.912384906,0.0730330842989
2026-05-28T00:03:45.021,2518022,-0.67,-0.62,0.28,-4.8,-9.4,2.9,-36.3,52.5,16.4,101.112,36.64,0,1,1,1,3,NONE,24,146,0.95482982777,10.9457754408,11.385956262,0.0451701722296
