pc_timestamp_iso,ms,ax,ay,az,gx,gy,gz,mx,my,mz,press,baro_t,prox,cr,cg,cb,light,gesture,mic,p2p,svm,omega,jerk,svm_dev
2026-05-28T00:02:52.234,2465232,-0.88,-0.49,-0.03,4.2,4.0,2.0,-28.8,46.8,23.8,101.107,36.54,0,1,0,0,1,NONE,76,400,1.00767058109,6.13514466007,0,0.00767058109285
2026-05-28T00:02:52.270,2465268,-0.89,-0.49,-0.04,3.8,3.5,2.3,-28.8,46.8,24.5,101.111,36.55,0,1,1,1,3,NONE,64,468,1.0167595586,5.65508620624,0.392837100659,0.0167595585978
2026-05-28T00:02:52.321,2465319,-0.89,-0.49,-0.03,3.8,3.7,2.3,-29.0,47.5,24.4,101.113,36.57,0,1,1,1,3,NONE,49,404,1.01641526946,5.78100337312,0.196078431373,0.0164152694642
2026-05-28T00:02:52.375,2465371,-0.89,-0.48,-0.04,3.4,2.9,2.4,-28.7,46.9,24.2,101.111,36.57,0,1,1,1,3,NONE,61,388,1.01197826064,5.07247474119,0.27196414661,0.0119782606361
2026-05-28T00:02:52.424,2465423,-0.88,-0.49,-0.04,4.8,3.7,2.4,-29.3,47.1,23.0,101.109,36.58,0,1,1,1,3,NONE,47,270,1.00801785698,6.51843539509,0.27196414661,0.00801785698469
2026-05-28T00:02:52.474,2465471,-0.88,-0.48,-0.04,5.1,3.1,1.8,-29.4,46.5,23.8,101.108,36.58,0,1,1,1,3,NONE,61,351,1.00319489632,6.2337789502,0.208333333333,0.00319489631876
2026-05-28T00:02:52.520,2465519,-0.88,-0.49,-0.04,5.4,2.9,1.6,-29.0,47.0,24.4,101.107,36.58,0,1,1,1,3,NONE,68,403,1.00801785698,6.33482438588,0.208333333333,0.00801785698469
2026-05-28T00:02:52.575,2465571,-0.88,-0.49,-0.03,6.3,3.4,1.8,-28.6,46.8,25.6,101.11,36.59,0,1,1,1,3,NONE,68,389,1.00767058109,7.38173421358,0.192307692308,0.00767058109285
2026-05-28T00:02:52.624,2465621,-0.89,-0.48,-0.04,5.6,2.4,2.0,-28.6,46.8,25.2,101.109,36.59,0,1,1,1,3,NONE,64,462,1.01197826064,6.41248781675,0.346410161514,0.0119782606361
2026-05-28T00:02:52.668,2465669,-0.89,-0.49,-0.04,5.1,2.9,2.2,-28.9,46.8,24.7,101.11,36.59,0,1,1,1,3,NONE,86,470,1.0167595586,6.26578007913,0.208333333333,0.0167595585978
2026-05-28T00:02:52.726,2465721,-0.89,-0.49,-0.04,5.7,3.5,2.3,-28.6,47.2,24.0,101.109,36.6,0,1,1,1,3,NONE,55,288,1.0167595586,7.07318881411,0,0.0167595585978
2026-05-28T00:02:52.778,2465773,-0.88,-0.49,-0.04,5.2,3.9,2.0,-28.7,46.8,23.8,101.109,36.61,0,1,1,1,3,NONE,70,400,1.00801785698,6.80073525437,0.192307692308,0.00801785698469
2026-05-28T00:02:52.819,2465819,-0.89,-0.48,-0.04,4.8,4.0,2.4,-28.9,46.9,25.4,101.108,36.6,0,1,1,1,3,NONE,92,544,1.01197826064,6.69328021227,0.307437730951,0.0119782606361
2026-05-28T00:02:52.876,2465871,-0.89,-0.49,-0.05,6.2,4.3,2.3,-28.6,46.4,23.6,101.113,36.61,0,1,1,1,3,NONE,81,516,1.01720204483,7.88796551717,0.27196414661,0.0172020448269
2026-05-28T00:02:52.920,2465919,-0.88,-0.48,-0.05,6.6,4.5,2.3,-28.8,46.6,25.1,101.109,36.61,0,1,1,1,3,NONE,128,702,1.00364336295,8.31264097625,0.294627825494,0.0036433629532
2026-05-28T00:02:52.974,2465971,-0.89,-0.49,-0.05,6.8,4.0,1.8,-29.0,45.9,24.3,101.11,36.61,0,1,1,1,3,NONE,84,615,1.01720204483,8.09197132966,0.27196414661,0.0172020448269
2026-05-28T00:02:53.026,2466023,-0.88,-0.5,-0.04,5.7,4.2,1.5,-28.5,46.2,23.8,101.117,36.62,0,1,1,1,3,NONE,58,369,1.01291658097,7.23740284909,0.333086693763,0.012916580968
2026-05-28T00:02:53.074,2466071,-0.89,-0.49,-0.05,3.5,3.5,1.3,-29.1,46.0,24.9,101.107,36.61,0,1,1,1,3,NONE,35,226,1.01720204483,5.11761663277,0.360843918244,0.0172020448269
2026-05-28T00:02:53.121,2466119,-0.89,-0.49,-0.04,2.9,5.2,1.6,-28.7,46.4,24.4,101.111,36.62,0,1,1,1,3,NONE,51,317,1.0167595586,6.16522505672,0.208333333333,0.0167595585978
2026-05-28T00:02:53.175,2466171,-0.88,-0.5,-0.03,2.4,5.7,1.7,-28.9,45.9,23.3,101.109,36.62,0,1,1,1,3,NONE,37,239,1.01257098517,6.41404708433,0.333086693763,0.012570985166
2026-05-28T00:02:53.224,2466221,-0.89,-0.48,-0.04,0.7,4.5,1.9,-28.6,45.8,24.4,101.105,36.62,0,1,1,1,3,NONE,22,130,1.01197826064,4.93457191659,0.489897948557,0.0119782606361
2026-05-28T00:02:53.270,2466270,-0.88,-0.49,-0.03,0.1,4.4,1.2,-28.8,45.8,23.6,101.115,36.62,0,1,1,1,3,NONE,29,151,1.00767058109,4.56179789118,0.353479756647,0.00767058109285
2026-05-28T00:02:53.325,2466321,-0.89,-0.48,-0.03,0.5,4.0,0.7,-28.9,46.1,23.9,101.11,36.62,0,1,1,1,3,NONE,46,241,1.01163234428,4.0914545091,0.277296776936,0.0116323442832
2026-05-28T00:02:53.375,2466373,-0.88,-0.49,-0.03,0.2,3.4,0.5,-29.0,46.7,24.6,101.111,36.63,0,1,1,1,3,NONE,35,217,1.00767058109,3.44238289561,0.27196414661,0.00767058109285
2026-05-28T00:02:53.420,2466419,-0.89,-0.48,-0.03,0.7,3.5,1.3,-29.7,46.5,24.3,101.114,36.63,0,1,1,1,3,NONE,31,201,1.01163234428,3.79868398264,0.307437730951,0.0116323442832
2026-05-28T00:02:53.475,2466471,-0.89,-0.48,-0.04,1.2,2.7,1.8,-29.1,46.8,24.6,101.111,36.63,0,1,1,1,3,NONE,31,180,1.01197826064,3.4597687784,0.192307692308,0.0119782606361
2026-05-28T00:02:53.521,2466519,-0.88,-0.48,-0.03,2.3,3.2,1.4,-29.0,46.8,24.6,101.112,36.63,0,1,1,1,3,NONE,31,187,1.00284595028,4.18210473327,0.294627825494,0.00284595028349
