BVP_mean,BVP_std,BVP_var,BVP_fourier_mean,BVP_fourier_std,BVP_fourier_var,ACC_X_mean,ACC_X_std,ACC_X_var,ACC_X_fourier_mean,ACC_X_fourier_std,ACC_X_fourier_var,ACC_Y_mean,ACC_Y_std,ACC_Y_var,ACC_Y_fourier_mean,ACC_Y_fourier_std,ACC_Y_fourier_var,ACC_Z_mean,ACC_Z_std,ACC_Z_var,ACC_Z_fourier_mean,ACC_Z_fourier_std,ACC_Z_fourier_var,TEMP_mean,TEMP_std,TEMP_var,TEMP_fourier_mean,TEMP_fourier_std,TEMP_fourier_var,EDA_mean,EDA_std,EDA_var,EDA_fourier_mean,EDA_fourier_std,EDA_fourier_var,HR_mean,HR_std,HR_var,HR_fourier_mean,HR_fourier_std,HR_fourier_var,IBI_mean,IBI_std,IBI_var,IBI_fourier_mean,IBI_fourier_std,IBI_fourier_var,labels
0.0055795116291474,30.74744530060688,945.405392513812,1596.0923972278338,2172.9517940856995,4721719.499420259,0.6229882067600314,7.55768725031894,57.11863657363347,204.5104735780504,319.87138574854146,102317.7034206922,-44.2920769625097,2.6727356872498294,7.143516053898819,118.44727250503458,170.54642059693737,29086.08157842746,45.54777874693669,1.8082263241915364,3.269682439499235,89.28825568276098,116.4586779859453,13562.6236782341,34.20813633385121,0.1099484428453507,0.0120886600841173,1.0466764115878875,3.822044678603403,14.608025525240588,0.0985424350990265,0.0016755606443322,2.8075034728351047e-06,0.0682383853051566,0.1098289919555366,0.0120624074739693,66.27947643823323,1.4346209102748977,2.058137156197976,5.737680329198665,46.2712982309971,2141.0330399818754,0.8902367474014528,0.053009501586084,0.002810007258405,1.7440932643824127,4.246685610939305,18.03433867815893,N
0.0039600354292035,49.40665393455163,2441.017453008545,2503.9107437436564,3535.4549495487563,12499441.7002888,5.829832989516303,4.481165899362218,20.080847817606795,185.9380256780544,319.2588227394053,101926.195896951,-36.332036968451625,2.849729951936572,8.120960798964417,101.75870069658323,125.36637770789892,15716.728659599576,50.61216152314886,2.9463417786692765,8.680929876732037,124.91930773375898,181.4038463707799,32907.35547811351,34.107057183788555,0.0259288113096152,0.0006723032559296,0.5081669903677156,1.1662288223184825,1.3600896660063546,4.628488108597971,0.1194170739278448,0.0142604375454883,0.858011777711715,3.0763831976714693,9.464133578915336,55.69619473929726,2.917340731623673,8.510876944390551,7.631564693673258,111.42848155577056,12416.3065018247,1.1275683735930777,5.219030479925788e-14,2.7238279150394405e-27,2.7282616253201604e-15,7.095823488421692e-14,5.035071097883698e-27,N
-0.0038406424055221,45.05756871842782,2030.1844988158448,2168.046600494569,3302.9813026539155,10909685.485681357,7.597024502571625,0.3956715808153714,0.1565559998649349,23.65301391069462,25.2206902988842,636.0832191522317,-34.35001723857216,0.3193325829394287,0.1019732985267671,20.778285647575043,17.779756824075992,316.11975272327686,52.367376964955454,0.1189200710941546,0.0141419833090388,8.510347675348479,5.906181101868891,34.88297520807323,33.97660695551297,0.0945675655038566,0.0089430244453262,0.9418526422188096,3.1154572612813696,9.706073946870813,4.408471121997595,0.0228587816682058,0.0005225238993547,0.3894105440246188,0.6708215371778519,0.4500015347416561,67.92169480177516,19.28437085256968,371.8869591794391,102.23253602741518,417.6716276815272,174449.5885701363,0.9317802261569572,0.1586718405166815,0.0251767529729512,0.891412503091092,3.912376498601137,15.306689866806495,N
-0.0094739427281257,32.27667736937557,1041.783902006761,1565.336274715295,2357.966370567426,5560005.404726921,7.791565760797734,0.2564317483190957,0.065757241545988,16.389134657021895,14.383616548195532,206.88842500552437,-34.45751969736462,0.2445236606796491,0.0597918206321761,16.42104066587189,12.912085359363134,166.7219483274798,52.34407689787005,0.1453342466365361,0.0211220432454095,10.324433566662174,7.333847161120682,53.78531418267789,33.61343861641782,0.119283368737689,0.0142285220574114,1.0332917841641347,3.722905168656426,13.860022894808733,4.417683472676223,0.0178227757606874,0.0003176513358157,0.399274526791708,0.7048465950479471,0.4968087225506847,73.52378378570826,20.33753691812919,413.61540789626775,90.6726185866562,364.46888429008885,132837.56761566218,0.7420018447852286,0.1836668984181325,0.0337335295745366,1.7369623089533852,6.548660211852547,42.884950570300646,N
-0.011608984298084,47.97417447769476,2301.5214168162997,1641.9455045274162,3873.03895745251,15000430.765944824,-24.77639715768072,1.2914798448066152,1.6679201895417186,53.52347624870378,78.62395705216173,6181.726622540171,36.58983226090566,0.7401710712206845,0.5478532146719756,37.49522841154032,41.654235968783176,1735.0753741430703,44.98120398836532,0.6198017436600326,0.3841542014440167,32.94392364887266,29.643077308792552,878.712032335052,32.63721589972488,0.1815545374660176,0.0329620500744996,1.4094818656433798,5.401104784371707,29.171932891762943,0.2597444844442626,0.0086623344363035,7.503603788636991e-05,0.1123201548323357,0.2861960382831134,0.0819081723289493,91.66311736546928,1.0569442081518006,1.1171310591456367,4.025660252286982,47.09529050155622,2217.966387425972,0.6386155469834058,0.0326544533714384,0.0010663133249874,0.8916936066305787,2.6035235903799547,6.778335085664931,N
0.0037004463752308,16.77331850527774,281.3442136794926,487.5906958298431,1387.6287199518683,1925513.4644352607,-25.65755590707692,0.5065628239800054,0.2566058946385979,17.0519666166889,27.466077688286745,754.385423579003,23.886556291514207,0.4605950108682957,0.2121477640367654,18.77840436693745,31.98681780013029,1023.156512978732,53.99242549978042,0.4579798091682684,0.2097455056058036,20.87162382980901,33.565686360434135,1126.655300847034,33.8786455894227,0.0311248835261907,0.0009687583745189,0.5018482623862323,1.3000062637444267,1.6900162857747438,5.196828803201987,0.2091717056722731,0.043752802453848,1.814679800418047,6.947252433968976,48.26431638128786,62.37546953087623,15.55015130152329,241.8072055002665,104.23473537316757,459.8745137216412,211484.56837071595,1.2714858944813388,0.0521578757336419,0.002720444001046,1.6081351094914562,4.155702103633391,17.269859974142985,N
-0.0030937911183727,29.4619674628989,868.0075267849135,949.8816077961992,2402.4662912518334,5771844.280601339,-26.26578155827863,0.4305982634060864,0.1854148644483373,20.52945111329816,30.83509733687921,950.8032277748154,23.119468606955625,0.4626185149657854,0.2140158903891486,19.240915232120905,33.71553425070487,1136.737249810453,53.94037092883835,0.444696127373843,0.1977546457012932,19.708653153372808,33.491041324920296,1121.6498490275192,33.88520681486297,0.0308765090152229,0.0009533588089671,0.5328360880555016,1.3199949885709683,1.742386769852471,4.877101873540406,0.0371160596941023,0.0013776018872161,0.4970046247546321,1.3835521885415911,1.914216658418227,48.051956769388894,1.6120744191948837,2.598783933022521,8.701885221224611,81.32870673094068,6614.358538527356,1.240797854991618,0.05704180506147,0.0032537675246707,1.815202967443469,4.4799072495160885,20.069568964266804,N
0.0157536716468972,30.481660029909914,929.1315981790076,838.2126436631012,2538.008807847839,6441488.708713207,-26.540843447457917,0.3584538531264563,0.1284891648212031,19.336311629098997,21.15260872389945,447.43285582638725,22.71667267698033,0.4073279334026896,0.1659160453301059,17.487351507825114,24.493977539254647,599.9549356935111,54.06215676930592,0.4140961337849749,0.1714756080156639,18.6035848328099,30.901784088059653,954.9202598250567,33.99190860751856,0.0329607755640683,0.0010864127257848,0.5984686237344579,1.432097350828455,2.0509028222498777,4.830943284885333,0.1860474545664103,0.0346136553506405,1.5192757075032224,8.012276818209822,64.19657981162251,48.66715912699393,0.6441699337305095,0.4149549035223689,4.451971854856215,19.51719790289604,380.9210139808096,1.1961848279966256,0.0390098660468863,0.001521769648996,1.1751576189069513,3.0316445884808925,9.19086891086548,N
-0.0077970946226769,61.73519747028084,3811.2346066945697,3232.4022480925983,4342.372261282844,18856196.85555868,-41.41558219258656,13.219531241464605,174.75600624405868,305.9322953629483,628.710588597441,395277.0042145406,36.17235775001351,9.767255810287136,95.39928606358784,223.2357210498474,441.9002034897259,195275.7898442612,25.674938976109217,13.068775648473489,170.79289695013364,247.70007128977915,548.9983038328919,301399.1376113923,33.62060515287394,0.1338285487441014,0.0179100804589523,1.0195497648208962,3.893828025141008,15.16189668937352,4.419993396590415,0.0548531129226768,0.0030088639973079,0.9849167440554012,2.2908952267840217,5.248200940101814,57.78610229017831,12.84678083320479,165.03977777639795,66.0485834777415,342.2183389400048,117113.391506856,1.1641614018578397,0.0706889808453271,0.004996932012951,1.7581978221663237,4.404894905158983,19.40309912549557,N
-0.0176888276285196,41.30311193913173,1705.9470558564465,1933.527242809752,3062.433548114396,9378499.23661653,-27.628905380849925,15.390508165660046,236.86774159724857,124.40988309041369,484.3125551720496,234558.6510972795,42.3675046574703,0.9354074774946364,0.8749871489528785,50.99281275284138,52.94906248666005,2803.6032182162307,35.88951399321786,6.890171915753943,47.47446902864436,66.94991625889688,210.9152512507157,44485.24321015253,33.448124838949354,0.2375268639492939,0.0564190110975864,1.2574862286310236,5.491737016524644,30.159175458667,4.381915817422066,0.0410654172220001,0.0016863684916169,0.5244177169275666,1.6313246957013263,2.661220262805025,53.177643952484,5.155528917069009,26.579478414734748,36.71863835908224,218.8627387336956,47900.89840601391,1.1792859564120797,0.0715775868740865,0.0051233509427174,1.8354118513857969,5.150894722242644,26.53171643962712,N
