pc_timestamp_iso,ms,ax,ay,az,gx,gy,gz,mx,my,mz,press,baro_t,prox,cr,cg,cb,light,gesture,mic,p2p,svm,omega,jerk,svm_dev
2026-05-27T23:42:15.029,1227995,0.97,-0.26,-0.06,2.9,4.1,-0.5,-2.8,20.1,26.4,101.13,36.81,0,0,0,0,0,NONE,21,129,1.00603180864,5.04678115238,0,0.00603180864225
2026-05-27T23:42:15.061,1228034,0.92,-0.27,-0.07,13.1,4.8,3.9,-2.3,20.3,25.6,101.134,36.82,0,1,0,0,1,NONE,42,185,0.961353212924,14.4865454819,1.33234677505,0.0386467870756
2026-05-27T23:42:15.111,1228083,0.91,-0.28,-0.14,23.6,21.7,4.0,-2.3,20.7,25.6,101.132,36.84,0,1,0,0,1,NONE,36,158,0.962340895941,32.3086675677,1.45743437317,0.0376591040593
2026-05-27T23:42:15.176,1228135,0.91,-0.27,-0.08,6.4,30.8,7.7,-2.9,20.0,26.3,101.131,36.84,0,1,0,0,1,NONE,32,173,0.952575456329,32.3865712912,1.16976202506,0.0474245436712
2026-05-27T23:42:15.222,1228186,0.95,-0.29,-0.24,18.3,38.6,14.5,-4.4,19.7,26.6,101.132,36.85,0,1,0,0,1,NONE,43,278,1.02186104731,45.1120826387,3.25749955409,0.0218610473054
2026-05-27T23:42:15.271,1228233,0.96,-0.22,-0.16,8.9,21.8,14.3,-5.7,19.4,26.8,101.129,36.85,0,1,0,0,1,NONE,66,307,0.997797574661,27.5488656754,2.27171877703,0.00220242533869
2026-05-27T23:42:15.319,1228287,0.9,-0.2,-0.26,8.9,12.0,9.5,-5.6,18.7,26.0,101.133,36.85,0,1,0,0,1,NONE,53,252,0.957914401186,17.7048016086,2.19114066041,0.0420855988138
2026-05-27T23:42:15.372,1228333,0.91,-0.26,-0.28,8.8,20.4,4.8,-6.5,18.9,27.6,101.135,36.86,0,1,0,0,1,NONE,40,254,0.986965044974,22.7297162323,1.39198352988,0.0130349550263
2026-05-27T23:42:15.414,1228383,0.83,-0.19,-0.39,8.7,39.0,6.8,-7.1,18.3,26.6,101.131,36.86,0,1,0,0,1,NONE,78,392,0.936536171218,40.5330729158,3.05941170816,0.0634638287818
2026-05-27T23:42:15.466,1228433,0.86,-0.19,-0.21,7.8,62.9,9.1,-8.2,17.9,26.5,101.137,36.87,0,0,0,0,0,NONE,79,385,0.905428075553,64.0317108939,3.64965751818,0.0945719244468
2026-05-27T23:42:15.515,1228485,0.88,-0.16,-0.38,14.1,62.1,17.3,-10.2,18.4,27.4,101.131,36.87,0,0,0,0,0,NONE,75,430,0.971802449061,65.9887111558,3.34195138404,0.0281975509395
2026-05-27T23:42:15.559,1228533,1.02,-0.23,-0.45,42.4,27.9,11.9,-11.6,17.3,27.6,101.136,36.88,0,1,0,0,1,NONE,78,420,1.13833211323,52.1323316187,3.57217254156,0.138332113225
2026-05-27T23:42:15.624,1228585,0.98,-0.16,-0.38,28.8,6.5,18.2,-12.7,16.7,27.6,101.131,36.87,0,1,0,0,1,NONE,54,268,1.0632027088,34.683281275,2.05328427924,0.0632027088002
2026-05-27T23:42:15.674,1228635,0.95,-0.29,-0.46,27.6,11.9,18.6,-12.7,16.4,27.8,101.127,36.87,0,0,0,0,0,NONE,73,351,1.09462322285,35.3458625584,3.11126983722,0.0946232228488
2026-05-27T23:42:15.722,1228683,1.03,-0.17,-0.47,14.5,7.6,24.0,-13.5,15.0,26.9,101.131,36.88,0,0,0,0,0,NONE,59,260,1.14485806981,29.0518501993,3.01184006142,0.144858069806
2026-05-27T23:42:15.772,1228735,0.97,-0.15,-0.37,10.9,16.5,20.1,-14.5,15.2,27.9,101.132,36.88,0,0,0,0,0,NONE,61,273,1.04895185781,28.1969856545,2.27541530119,0.0489518578085
2026-05-27T23:42:15.821,1228783,0.99,-0.06,-0.59,11.7,15.2,20.0,-15.2,14.8,27.0,101.133,36.89,0,0,0,0,0,NONE,79,404,1.15403639457,27.7115499386,4.96952518412,0.154036394573
2026-05-27T23:42:15.866,1228835,0.9,-0.04,-0.56,7.7,8.9,18.6,-16.1,14.9,26.0,101.13,36.89,0,0,0,0,0,NONE,60,277,1.06075444849,22.0104520626,1.86449225285,0.0607544484941
2026-05-27T23:42:15.919,1228885,0.93,0.0,-0.53,10.1,13.7,16.9,-16.4,14.4,27.5,101.129,36.89,0,0,0,0,0,NONE,69,412,1.07042047813,23.9856206924,1.16619037897,0.07042047813
2026-05-27T23:42:15.974,1228933,0.93,-0.04,-0.59,4.4,2.4,6.6,-17.1,14.2,26.6,101.129,36.9,0,0,0,0,0,NONE,70,477,1.10208892563,8.28733974204,1.50231303144,0.102088925632
2026-05-27T23:42:16.021,1228985,0.99,0.02,-0.59,5.2,-5.0,3.1,-16.9,14.4,27.3,101.133,36.88,0,0,0,0,0,NONE,46,235,1.15264912267,7.85175139698,1.63178487966,0.152649122674
