pc_timestamp_iso,ms,ax,ay,az,gx,gy,gz,mx,my,mz,press,baro_t,prox,cr,cg,cb,light,gesture,mic,p2p,svm,omega,jerk,svm_dev
2026-05-27T23:35:22.530,815484,0.89,-0.35,-0.2,-61.7,14.7,11.2,-8.9,5.3,22.7,101.12,35.98,0,1,0,0,1,NONE,160,824,0.977036335046,64.4082292879,0,0.0229636649541
2026-05-27T23:35:22.559,815520,0.87,-0.35,-0.18,-49.0,15.4,15.0,-9.4,6.7,24.7,101.12,35.99,0,1,1,1,3,NONE,63,313,0.954882191686,53.508503997,0.785674201318,0.0451178083135
2026-05-27T23:35:22.623,815571,0.89,-0.36,-0.18,-44.0,18.9,20.0,-9.9,7.6,25.3,101.122,36.01,0,1,1,1,3,NONE,59,303,0.976780425684,51.8961462924,0.438444701471,0.0232195743157
2026-05-27T23:35:22.673,815623,0.9,-0.32,-0.17,-42.2,14.8,23.4,-10.4,9.1,25.4,101.119,36.0,0,1,0,0,1,NONE,72,370,0.970206163658,50.4721705497,0.815892439831,0.029793836342
2026-05-27T23:35:22.728,815675,0.94,-0.32,-0.11,-35.6,18.3,25.8,-11.6,9.8,26.8,101.122,36.01,0,1,0,0,1,NONE,72,475,0.999049548321,47.6223686937,1.38675049056,0.000950451679197
2026-05-27T23:35:22.771,815723,0.92,-0.23,-0.14,-31.6,3.6,26.0,-12.3,10.8,27.5,101.125,36.02,0,1,0,0,1,NONE,75,532,0.95859271852,41.0794352444,2.01986660726,0.0414072814798
2026-05-27T23:35:22.817,815771,0.9,-0.23,-0.13,-16.8,6.8,28.7,-12.3,11.1,27.6,101.124,36.02,0,1,0,0,1,NONE,65,363,0.937976545549,33.9436297411,0.465847495312,0.062023454451
2026-05-27T23:35:22.868,815823,0.93,-0.45,-0.41,-9.0,19.7,13.8,-12.8,11.6,28.0,101.122,36.03,0,1,0,0,1,NONE,43,266,1.11153047642,25.6813161656,6.87214168662,0.111530476415
2026-05-27T23:35:22.916,815873,1.08,-0.12,-0.23,-44.6,8.4,13.6,-12.9,11.7,28.0,101.118,36.04,0,1,0,0,1,NONE,35,136,1.11072048689,47.3780539913,8.09444253794,0.110720486891
2026-05-27T23:35:22.964,815921,0.93,-0.2,-0.31,-1.3,6.4,15.0,-13.6,12.5,28.6,101.121,36.04,0,1,0,1,2,NONE,24,136,1.00049987506,16.3600122249,3.91422796418,0.000499875062461
2026-05-27T23:35:23.024,815973,0.94,-0.06,-0.3,5.1,6.3,11.3,-13.1,13.3,29.9,101.117,36.05,0,1,0,1,2,NONE,33,127,0.988534268501,13.9064733128,2.70600909221,0.0114657314994
2026-05-27T23:35:23.073,816025,0.98,-0.11,-0.19,-13.2,8.5,15.6,-13.5,13.5,28.7,101.121,36.04,0,1,0,1,2,NONE,32,126,1.00429079454,22.1325552072,2.44767731949,0.0042907945411
2026-05-27T23:35:23.122,816071,0.96,-0.12,-0.25,-25.1,6.5,14.0,-13.8,14.2,27.4,101.12,36.05,0,1,0,1,2,NONE,25,144,0.999249718539,29.4662518825,1.39198352988,0.000750281461136
2026-05-27T23:35:23.172,816123,0.93,-0.11,-0.21,-17.8,4.3,13.1,-13.8,14.9,29.4,101.12,36.05,0,1,1,1,3,NONE,30,167,0.959739548002,22.5153281122,0.980580675691,0.0402604519975
2026-05-27T23:35:23.221,816171,0.91,-0.14,-0.22,-31.9,10.1,11.8,-14.5,16.1,28.9,101.123,36.06,0,1,1,1,3,NONE,30,149,0.946625585963,35.480417134,0.779511955578,0.0533744140369
2026-05-27T23:35:23.266,816223,0.91,-0.1,-0.2,-27.3,7.2,6.8,-14.6,16.9,28.8,101.123,36.06,0,1,1,1,3,NONE,34,135,0.937069901341,29.0408333214,0.860026145192,0.0629300986586
