pc_timestamp_iso,ms,ax,ay,az,gx,gy,gz,mx,my,mz,press,baro_t,prox,cr,cg,cb,light,gesture,mic,p2p,svm,omega,jerk,svm_dev
2026-05-27T23:29:55.231,488168,0.11,-0.05,0.97,4.8,5.9,2.1,9.9,20.8,-8.6,101.138,34.32,249,107,114,147,368,NONE,52,287,0.977496803064,7.89050061783,0,0.0225031969362
2026-05-27T23:29:55.265,488204,0.11,-0.04,0.97,3.9,4.5,1.7,10.4,21.3,-8.5,101.132,34.33,249,107,114,147,368,NONE,61,329,0.977036335046,6.19273768216,0.277777777778,0.0229636649541
2026-05-27T23:29:55.312,488256,0.11,-0.04,0.96,3.8,4.5,1.7,10.7,20.4,-7.5,101.133,34.34,0,2,1,1,4,NONE,70,316,0.967109094156,6.1302528496,0.192307692308,0.0328909058436
2026-05-27T23:29:55.360,488305,0.12,-0.05,0.97,4.7,6.3,2.0,10.4,20.4,-8.0,101.135,34.35,0,2,1,1,4,NONE,57,231,0.978672570373,8.1104870384,0.353479756647,0.0213274296273
2026-05-27T23:29:55.408,488357,0.12,-0.04,0.95,3.9,6.0,2.1,10.4,20.7,-6.6,101.133,34.35,0,2,1,1,4,NONE,52,248,0.958384056629,7.45788173679,0.430013072596,0.0416159433713
2026-05-27T23:29:55.460,488405,0.12,-0.05,0.96,3.8,4.9,1.7,9.8,20.9,-8.0,101.133,34.36,0,2,1,1,4,NONE,79,506,0.968762096699,6.42961896227,0.294627825494,0.0312379033013
2026-05-27T23:29:55.520,488458,0.12,-0.04,0.97,3.8,5.1,1.6,10.1,20.8,-8.3,101.137,34.37,0,2,1,1,4,NONE,80,466,0.978212655817,6.55820097283,0.266832747618,0.0217873441833
2026-05-27T23:29:55.568,488507,0.13,-0.05,0.97,3.8,4.9,1.8,10.3,20.8,-8.0,101.133,34.38,0,2,1,1,4,NONE,65,323,0.979948978264,6.45677938294,0.288615012729,0.0200510217363
2026-05-27T23:29:55.616,488555,0.13,-0.06,0.95,4.0,4.9,1.8,10.5,20.8,-8.9,101.131,34.37,0,2,1,1,4,NONE,64,239,0.960728889958,6.57647321898,0.465847495312,0.039271110042
2026-05-27T23:29:55.668,488607,0.14,-0.05,0.96,2.6,4.5,1.9,10.6,20.8,-8.2,101.131,34.38,0,2,1,1,4,NONE,47,232,0.971442226795,5.5335341329,0.333086693763,0.0285577732052
2026-05-27T23:29:55.717,488659,0.13,-0.04,0.95,3.9,4.3,1.7,10.0,20.8,-7.5,101.131,34.38,0,2,1,1,4,NONE,46,249,0.959687449121,6.04896685393,0.333086693763,0.0403125508792
2026-05-27T23:29:55.762,488705,0.13,-0.04,0.97,3.2,5.1,1.8,10.2,20.6,-8.0,101.133,34.39,0,2,1,1,4,NONE,56,288,0.979489663039,6.28410693735,0.434782608696,0.0205103369611
2026-05-27T23:29:55.812,488757,0.13,-0.05,0.96,3.8,5.2,1.7,10.0,20.9,-7.7,101.132,34.4,0,2,1,1,4,NONE,69,276,0.970051545022,6.66108099335,0.27196414661,0.0299484549778
2026-05-27T23:29:55.866,488805,0.13,-0.04,0.96,2.9,4.4,1.7,10.6,20.4,-7.9,101.131,34.39,0,2,1,1,4,NONE,51,215,0.969587541174,5.53714727996,0.208333333333,0.0304124588259
2026-05-27T23:29:55.910,488858,0.14,-0.05,0.96,3.2,3.5,1.6,10.7,20.1,-8.5,101.131,34.39,0,2,1,1,4,NONE,49,206,0.971442226795,5.0049975025,0.266832747618,0.0285577732052
2026-05-27T23:29:55.970,488908,0.14,-0.05,0.95,2.7,4.6,1.6,10.2,20.3,-7.5,101.133,34.4,0,2,1,1,4,NONE,38,197,0.9615612305,5.56866231693,0.2,0.0384387695004
2026-05-27T23:29:56.018,488957,0.14,-0.04,0.95,3.3,3.5,1.6,10.3,20.6,-7.0,101.134,34.41,0,2,1,1,4,NONE,62,410,0.961093127642,5.06951674225,0.204081632653,0.0389068723584
2026-05-27T23:29:56.066,489005,0.14,-0.04,0.95,2.1,1.8,1.8,9.9,20.3,-7.5,101.133,34.41,0,2,1,1,4,NONE,89,499,0.961093127642,3.3,0,0.0389068723584
2026-05-27T23:29:56.115,489058,0.13,-0.04,0.96,2.6,1.6,2.1,10.4,20.1,-7.8,101.134,34.41,0,2,1,1,4,NONE,70,408,0.969587541174,3.70540146273,0.266832747618,0.0304124588259
2026-05-27T23:29:56.169,489107,0.13,-0.04,0.97,2.6,1.1,2.1,10.4,20.7,-7.5,101.135,34.41,0,2,1,1,4,NONE,106,536,0.979489663039,3.51852241715,0.204081632653,0.0205103369611
