pc_timestamp_iso,ms,ax,ay,az,gx,gy,gz,mx,my,mz,press,baro_t,prox,cr,cg,cb,light,gesture,mic,p2p,svm,omega,jerk,svm_dev
2026-05-27T23:31:26.093,579041,1.08,-0.19,-0.23,-25.5,13.5,6.8,-2.9,12.5,21.3,101.127,35.21,0,1,0,1,2,NONE,42,202,1.12044633963,29.6435490453,0,0.120446339634
2026-05-27T23:31:26.137,579079,0.95,0.04,-0.17,-7.5,-6.3,9.2,-3.4,12.3,22.9,101.124,35.23,0,1,0,1,2,NONE,45,206,0.965919251283,13.4380058044,7.12958799165,0.0340807487165
2026-05-27T23:31:26.187,579128,0.96,-0.12,-0.16,16.9,-2.1,3.4,-3.3,13.3,22.1,101.124,35.24,0,1,0,0,1,NONE,41,198,0.980612053771,17.3660588505,3.27803640902,0.0193879462295
2026-05-27T23:31:26.231,579180,0.89,-0.19,-0.19,-1.7,8.0,0.0,-2.9,12.8,22.7,101.124,35.25,0,1,0,0,1,NONE,71,439,0.92967736339,8.17863069224,1.98924623707,0.0703226366099
2026-05-27T23:31:26.279,579229,0.9,-0.09,-0.2,0.1,9.5,-1.5,-4.1,13.3,23.3,101.119,35.25,0,1,0,0,1,NONE,39,220,0.92633687177,9.61821189203,2.06112345681,0.0736631282303
2026-05-27T23:31:26.332,579280,0.92,-0.09,-0.17,2.1,13.1,-3.3,-3.9,13.2,22.9,101.123,35.25,0,1,0,0,1,NONE,60,260,0.939893611001,13.6715032092,0.706970838326,0.0601063889993
2026-05-27T23:31:26.380,579332,0.95,-0.12,-0.17,-0.1,18.2,-5.9,-3.8,13.4,23.0,101.121,35.26,0,1,0,0,1,NONE,44,167,0.972522493313,19.1326945306,0.815892439831,0.0274775066869
2026-05-27T23:31:26.426,579380,0.98,-0.18,-0.12,-7.6,15.8,-7.9,-4.0,14.1,22.9,101.124,35.26,0,1,0,0,1,NONE,39,227,1.00359354322,19.2304446126,1.74304172195,0.00359354322355
2026-05-27T23:31:26.489,579428,1.05,-0.08,-0.24,-5.1,19.7,-6.0,-4.0,14.5,23.1,101.126,35.27,0,1,0,0,1,NONE,39,208,1.0800462953,21.2155603273,3.56609224346,0.080046295304
2026-05-27T23:31:26.537,579477,0.97,-0.14,-0.28,5.3,18.7,-3.8,-4.0,14.5,23.1,101.126,35.27,0,1,0,0,1,NONE,31,163,1.01926444066,19.8045449329,2.19802645189,0.019264440663
2026-05-27T23:31:26.585,579529,0.96,-0.19,-0.21,2.8,18.6,-5.6,-5.0,14.9,24.9,101.123,35.28,0,1,0,0,1,NONE,36,184,1.00089959536,19.6254936244,1.66543346882,0.00089959536409
2026-05-27T23:31:26.633,579580,0.8,-0.23,-0.27,-16.2,18.2,-9.5,-4.8,14.7,25.2,101.126,35.28,0,1,0,0,1,NONE,35,176,0.875099994286,26.1520553686,3.44116250486,0.124900005714
2026-05-27T23:31:26.685,579632,0.79,-0.17,-0.33,-18.3,19.5,-6.7,-5.7,16.0,25.9,101.124,35.28,0,0,0,0,0,NONE,66,172,0.872868833216,27.568641606,1.64307764333,0.127131166784
2026-05-27T23:31:26.733,579680,0.85,-0.4,-0.46,-35.6,22.4,-8.4,-5.6,17.4,26.6,101.123,35.28,0,0,0,0,0,NONE,38,173,1.04599235179,42.8914909976,5.64425716006,0.0459923517885
2026-05-27T23:31:26.777,579728,1.02,-0.27,-0.45,-23.4,13.6,-0.4,-5.6,18.2,26.7,101.123,35.29,0,1,0,0,1,NONE,41,170,1.14708325766,27.0680623614,4.46339276784,0.147083257658
2026-05-27T23:31:26.841,579780,1.0,-0.28,-0.32,9.7,1.3,4.2,-6.0,18.4,26.0,101.126,35.29,0,1,0,0,1,NONE,68,327,1.08664621658,10.6498826285,2.53671268428,0.0866462165765
2026-05-27T23:31:26.889,579832,0.91,-0.29,-0.32,-7.9,6.2,2.1,-6.3,18.7,26.7,101.124,35.29,0,0,0,0,0,NONE,30,132,1.00727354775,10.2596296229,1.74142021887,0.00727354775155
2026-05-27T23:31:26.937,579878,0.87,-0.36,-0.37,-8.6,10.7,2.0,-6.6,18.9,26.8,101.124,35.29,0,0,0,0,0,NONE,37,147,1.01163234428,13.8726349336,2.06235499576,0.0116323442832
2026-05-27T23:31:26.985,579930,0.9,-0.28,-0.33,-8.6,15.7,5.6,-6.8,19.3,27.5,101.124,35.29,0,1,0,0,1,NONE,39,184,0.998649087518,18.7565988388,1.81422714078,0.00135091248227
2026-05-27T23:31:27.039,579978,0.86,-0.28,-0.23,1.2,8.5,11.5,-7.3,19.5,27.2,101.122,35.3,0,1,0,0,1,NONE,75,583,0.933220231242,14.3506097431,2.24381866964,0.0667797687577
2026-05-27T23:31:27.089,580030,0.92,-0.27,-0.23,-4.5,6.7,15.9,-7.4,19.2,28.1,101.123,35.3,0,1,0,0,1,NONE,80,511,0.986002028395,17.8311525146,1.16976202506,0.0139979716045
